t,q[shoulder_pan],q[shoulder_lift],q[elbow_flex],q[wrist_flex],q[wrist_roll],qd[shoulder_pan],qd[shoulder_lift],qd[elbow_flex],qd[wrist_flex],qd[wrist_roll],qref[shoulder_pan],qref[shoulder_lift],qref[elbow_flex],qref[wrist_flex],qref[wrist_roll],tau_pid[shoulder_pan],tau_pid[shoulder_lift],tau_pid[elbow_flex],tau_pid[wrist_flex],tau_pid[wrist_roll],tau_dist[shoulder_pan],tau_dist[shoulder_lift],tau_dist[elbow_flex],tau_dist[wrist_flex],tau_dist[wrist_roll],tau_total[shoulder_pan],tau_total[shoulder_lift],tau_total[elbow_flex],tau_total[wrist_flex],tau_total[wrist_roll]
7.035999999999447,-0.028586450729246236,-1.5381286191939825,1.454035626342703,0.7682340356063154,-0.0002511151306804408,-0.0361469561045951,-0.053523477626931645,-0.015839527204003747,0.039604604155428325,0.003388581818550697,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.3166558476384727,-2.867661180550828,3.6698755987388525,3.968648706656449,-0.00012628088229961953,-0.1030663248036901,-0.5888337522822529,-0.7933805239222113,-0.6121595329530398,-0.18717835471603045,-3.419722172442163,-3.456494932833081,2.876495074816641,3.356489173703409,-0.18730463559833008
7.037999999999447,-0.028658249335194428,-1.5382353402098206,1.4540052330873379,0.7683161898179669,-0.00024432274760981417,-0.03589930297409697,-0.053360507919066276,-0.015196627682516218,0.04107710582575302,0.0033961915353133117,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.3123660071253687,-2.8637209680319873,3.6705301526638703,3.9662460285884515,-0.0002226104988099953,-0.105955690556689,-0.5900312057139523,-0.7937398696158254,-0.6120550965289965,-0.18497948142625562,-3.4183216976820576,-3.4537521737459396,2.8767902830480447,3.354190932059455,-0.18520209192506562
7.039999999999447,-0.02872939837628646,-1.5383413912596313,1.453976115195864,0.7684008592385522,-0.00023811600976873963,-0.03557452054601646,-0.05302552490542728,-0.014558945736967973,0.04233471029262715,0.0031033689205372727,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.3083297856470057,-2.86004822431092,3.6711488633763816,3.9639433558469843,1.914014792336752e-05,-0.10945018566340843,-0.5932054228965621,-0.794886118064966,-0.6091459435717972,-0.17995507872418653,-3.4177799713104142,-3.453253647207482,2.876262745311416,3.354797412275187,-0.17993593857626317
7.0419999999994465,-0.02879985458208696,-1.538446727389954,1.4539481711873838,0.7684880306953674,-0.00023238787386727514,-0.03522810290025162,-0.052668065161342516,-0.013972004240019714,0.04358572840763926,0.002864067950732245,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.304400379088136,-2.8564353973213046,3.671766741151728,3.9615951307872135,0.00020823079101326856,-0.11574915460087296,-0.5922665367410586,-0.7946777546255196,-0.6074752390193806,-0.17755749626678755,-3.4201495336890093,-3.4487019340623633,2.8770889865262084,3.3541198917678328,-0.1773492654757743
7.043999999999446,-0.028869938941409195,-1.5385508000428858,1.4539214236720446,0.7685774981550781,-0.00022708334866113747,-0.035042179661115794,-0.05203632646585584,-0.013373757669630943,0.04473372985536931,0.0026522626030688365,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.3000635687667144,-2.853256954257628,3.6723396515348274,3.959272972082166,0.0003725757624513555,-0.12119282088272337,-0.5970728607456355,-0.7934666239371035,-0.6030617470395058,-0.17298316157994162,-3.4212563896494377,-3.4503298150032635,2.8788730275977237,3.3562112250426606,-0.17261058581749025
7.045999999999446,-0.028939802621334897,-1.5386538824937042,1.4538960366389388,0.768669443846418,-0.00022212344367909397,-0.034931839962851007,-0.05154122540913198,-0.012693516552916033,0.04597284566993351,0.0024799524910217585,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2955380326335666,-2.8499266822687943,3.6728130263280714,3.956837339963788,0.0004979490937577309,-0.1266874884180878,-0.6026025511759411,-0.7910802816485748,-0.5993992569806981,-0.16305306255821111,-3.4222255210516543,-3.4525292334447353,2.8817327446794967,3.35743808298309,-0.1625551134644534
7.047999999999446,-0.02900957382603993,-1.5387563168787386,1.4538722979620453,0.7687639213979021,-0.00021730829386496566,-0.03488560235251656,-0.05121719251718621,-0.011869338446797606,0.047238775742045915,0.002407574907064151,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.29084579644877,-2.8463826940725356,3.6731345794203563,3.9543321683936776,0.000515271720138833,-0.13184111525791745,-0.6041413159913441,-0.7917514903912559,-0.599209080058581,-0.15995257466112267,-3.4226869117066876,-3.4505240100638797,2.8813830890291,3.3551230883350964,-0.15943730294098385
7.049999999999446,-0.029079313927716774,-1.5388578583321681,1.4538501212984687,0.768860523015433,-0.00021269099450513175,-0.03487005083842072,-0.050770726714817985,-0.011088331788282144,0.0483008087654688,0.00230864967991695,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.286072787379936,-2.8430456870571046,3.673437961160493,3.9519271081944494,0.0005643623457152205,-0.13603438681739044,-0.6076101574372418,-0.7899093778977955,-0.5942477316582203,-0.15430844653332665,-3.4221071741973264,-3.4506558444943463,2.8835285832626973,3.357679376536229,-0.15374408418761143
7.051999999999445,-0.029148951636837096,-1.5389585802705124,1.453829679582148,0.7689594930910124,-0.0002082162497748925,-0.03481885456016136,-0.05036096917210002,-0.010220858160366627,0.049485037789744134,0.002237372365119633,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2814030891605284,-2.8396899280707024,3.67362706127547,3.949389003075532,0.0005848872132488531,-0.14173823332631993,-0.6113678661102989,-0.7889487162625973,-0.589421262939649,-0.14918431300800503,-3.423141322486848,-3.4510577941810014,2.8846783450128726,3.359967740135883,-0.14859942579475618
7.053999999999445,-0.029218619056027788,-1.5390585768546043,1.45381103567793,0.7690610389949428,-0.00020376593401084725,-0.034833709595345076,-0.0499982920460144,-0.009321952109035265,0.05077295196519455,0.00222515788202263,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2765528751555033,-2.83629713067598,3.6737384526203183,3.9467266596194994,0.0005407543120305794,-0.1472464457850438,-0.6173966921147334,-0.7910438434003473,-0.5848886950321837,-0.1432893460839007,-3.4237993209405473,-3.4536938227907132,2.8826946092199712,3.3618379645873158,-0.14274859177187013
7.055999999999445,-0.02928839640021371,-1.5391581917035855,1.4537939307409453,0.7691653342409618,-0.0001991419561657581,-0.034888672092961814,-0.04980742449062036,-0.008552468492299604,0.0521476230094586,0.002311988922544568,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2715865785639657,-2.832678929825949,3.673892755632102,3.943948453500192,0.00038540725420891124,-0.15199016658190617,-0.6188628540744974,-0.7884798770277537,-0.5798886136605176,-0.1394908227121653,-3.423576745145872,-3.4515417839004465,2.8854128786043485,3.3640598398396744,-0.1391054154579564
7.057999999999445,-0.02935825214044812,-1.5392571929260603,1.4537785826888536,0.7692725421036261,-0.00019451687298608424,-0.034927870117204794,-0.04950061123739805,-0.007674026045892305,0.053603931332151786,0.0023125415898369254,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2666572605291044,-2.829247459411251,3.673916345518664,3.9410546988621022,0.0003249455624737404,-0.1565838310626929,-0.6239906686450793,-0.7875885828937859,-0.5748197960953617,-0.1354245547973704,-3.4232410915917972,-3.4532381280563302,2.8863277626248784,3.3662349027667404,-0.13509960923489667
7.0599999999994445,-0.029428141496595,-1.5393558281607138,1.4537650412849799,0.7693828385577656,-0.000189974440871492,-0.03494467807343886,-0.04931761732675402,-0.006770701936876291,0.055148227069753676,0.002271216057296127,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.261785944718892,-2.8256571433406554,3.67386653110468,3.9380374267889966,0.0003116179949961477,-0.16200888902868305,-0.62752545212058,-0.7880862759877004,-0.5731783667204702,-0.12956301816418303,-3.423794833747575,-3.4531825954612354,2.8857802551169796,3.364859060068526,-0.12925140016918688
7.061999999999444,-0.029498132013670395,-1.5394540892423945,1.4537532044960364,0.7694959255904525,-0.00018531621941186038,-0.03499525853769718,-0.04913054084035376,-0.0059183944717423435,0.056543516343488795,0.0023291107298158077,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.256816263885299,-2.822087371429469,3.6737996018500194,3.9350684893478194,0.00018763641895646558,-0.16355097686798498,-0.6294252483064481,-0.7870082410109032,-0.5705342809671328,-0.12733887900355584,-3.420367240753284,-3.4515126197359174,2.8867913608391165,3.364534208380687,-0.12715124258459937
7.063999999999444,-0.02956779412943928,-1.5395517817793527,1.453743121243665,0.7696116406243173,-0.0001808189223571645,-0.034831057884442046,-0.04884626847913298,-0.005041626185753569,0.0578575169324044,0.002248648527347937,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2524493826334835,-2.818676278762338,3.673661204503613,3.9321037319614254,0.0002179331264513737,-0.17009733590962242,-0.6306267906266751,-0.7870336037522097,-0.5641165844232127,-0.1208233598083011,-3.422546718543106,-3.449303069389013,2.8866276007514036,3.3679871475382126,-0.12060542668184973
7.065999999999444,-0.02963741089223567,-1.5396486329523114,1.4537344703088924,0.769730351370003,-0.0001762627495196684,-0.03480838139819572,-0.04842558647932278,-0.004325467386259152,0.05935537284283168,0.0022780864187480635,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.247703463375356,-2.815489678557567,3.673590844063489,3.9289501954184645,0.00012656796687311473,-0.17447980646352304,-0.6332934449711147,-0.7856695362275926,-0.5591741283112899,-0.11718445585822895,-3.4221832698388788,-3.4487831235286817,2.8879213078358963,3.369776067107175,-0.11705788789135584
7.067999999999444,-0.02970693904468781,-1.5397445929134306,1.4537269992492534,0.7698521921096231,-0.00017179789721892837,-0.034764076226069494,-0.04797998055962057,-0.0037355298194502386,0.06092036981003342,0.0022324261503700107,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2430220469537803,-2.8123734859703267,3.6735722728165876,3.9256868896800805,0.00011899169923545398,-0.17411714131176714,-0.6365307075676341,-0.7860866075365534,-0.5574254376035034,-0.1149949614072993,-3.4171391882655473,-3.4489041935379605,2.8874856652800345,3.368261452076577,-0.11487596970806384
7.069999999999443,-0.02977575462667674,-1.539839685424602,1.453720485166205,0.7699768545257747,-0.0001674710562672986,-0.034407790994464754,-0.04754625558571107,-0.0032570415243111882,0.06233120807580932,0.0021634204758148833,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2392327602834134,-2.80927522492739,3.673602058905213,3.9224748869746735,0.00013888346835368897,-0.17886927817428652,-0.6389692861574902,-0.7822998160893115,-0.5492879742869983,-0.11166811522728912,-3.4181020384577,-3.44824451108488,2.891302242815901,3.3731869126876752,-0.11152923175893542
7.071999999999443,-0.029844003716875827,-1.5399338649475456,1.4537147907695502,0.7701048870509704,-0.00016326732594425486,-0.03412454509954386,-0.04708976147179778,-0.002847198327294197,0.06401626259783862,0.002101865161521883,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2352858262805553,-2.806245228358098,3.673654494256574,3.919003351463471,0.00015217439413274308,-0.18249894426165494,-0.6411893131474264,-0.7812177473250415,-0.5461861752456251,-0.10340396051128344,-3.41778477054221,-3.4474345415055243,2.8924367469315326,3.3728171762178456,-0.10325178611715069
7.073999999999443,-0.029911667794285935,-1.5400270492330488,1.453709776713246,0.7702361140675459,-0.0001589596141326787,-0.033832038705054114,-0.04659214275160846,-0.002507028152030997,0.06561350828776069,0.002153855905788072,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2314047517920717,-2.8033124852773663,3.6737346171919274,3.915529208589313,3.920686534922063e-05,-0.18668086271188558,-0.6417043724289363,-0.7792791002663643,-0.5420977685870156,-0.09766557329958622,-3.418085614503957,-3.4450168577063027,2.894455516925563,3.3734314400022978,-0.097626366434237
7.075999999999443,-0.029978806060427732,-1.5401189629983776,1.453705338016554,0.7703704893063505,-0.00015439041449465137,-0.03356913307089837,-0.045956882664444164,-0.0022193483459941104,0.06718761940233624,0.0022845998190136685,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2274804680458713,-2.8006231322380986,3.673833653451893,3.9120081073479946,-0.00016379488791299105,-0.19053324147015843,-0.6448655321066579,-0.7808010057008344,-0.5395867456418757,-0.09466071078078742,-3.4180137095160297,-3.445488664344756,2.893032647751059,3.372421361706119,-0.0948245056687004
7.0779999999994425,-0.030045429857659067,-1.5402096985839775,1.4537013530936227,0.7705077647026846,-0.00014985997152574838,-0.03331189861566809,-0.04536779279991685,-0.001992461465754992,0.06863769816702912,0.0022652214844514997,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.223576791666997,-2.797916141046308,3.6739611833522368,3.9085156334154583,-0.0002011646745302114,-0.19488729162702903,-0.6518904476839069,-0.7805397051377414,-0.5350748475588063,-0.08922371238931766,-3.418464083294026,-3.4498065887302145,2.8934214782144956,3.373440785856652,-0.08942487706384787
7.079999999999442,-0.030111613910050253,-1.5402998409274116,1.4536977447353798,0.7706479815548927,-0.0001452395856580291,-0.03309202619559284,-0.0450711717170721,-0.001804179121416027,0.07010842610406348,0.00231019293385964,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.219602927274346,-2.7948232970477327,3.6741040679741452,3.9049496796411862,-0.0003104949497395957,-0.19723073549847314,-0.6561706200911537,-0.7827200861440929,-0.5339810797745923,-0.08414680053128668,-3.416833662772819,-3.450993917138886,2.891383981830052,3.370968599866594,-0.08445729548102628
7.081999999999442,-0.030177171942934032,-1.5403895447413687,1.4536944224157071,0.7707907059477099,-0.0001405007730167243,-0.03277901644188888,-0.044851906978531045,-0.0016611598363393133,0.0713621964086551,0.00236940632065239,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2159242632667593,-2.7916395697606786,3.6742697741930592,3.901485245583311,-0.00043703753846636344,-0.19979165051857325,-0.658617145610354,-0.7847804531219204,-0.5320053121588799,-0.08082115359142303,-3.4157159137853323,-3.4502567153710326,2.8894893210711388,3.369479933424431,-0.0812581911298894
7.083999999999442,-0.03024198890024065,-1.540478721588759,1.4536913122543609,0.7709356433769039,-0.0001358797680158032,-0.03240847865330945,-0.04458842369516378,-0.0015550806731307078,0.0724687145969969,0.0023105025004605483,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.212452709500003,-2.7885387022516226,3.6744547659433735,3.8980794243668564,-0.00043212616959208746,-0.20819683269057776,-0.6612385386679087,-0.7831429487590307,-0.5289887789252905,-0.07478672288298313,-3.420649542190581,-3.4497772409195315,2.891311817184343,3.369090645441566,-0.07521884905257521
7.085999999999442,-0.030306706081739885,-1.5405673273357974,1.4536883955884634,0.771082653464261,-0.0001311557822753168,-0.032358590749617736,-0.044302873519173745,-0.0014583329487719236,0.07350504367853891,0.002361992870243202,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.208122294746515,-2.785491448358146,3.674640295425299,3.894681076547781,-0.0005499937728841425,-0.2159332447100527,-0.6653216869447274,-0.780468501579231,-0.523607254553765,-0.07057811787636928,-3.424055539456568,-3.4508131353028735,2.894171793846068,3.371073821994016,-0.07112811164925342
7.087999999999441,-0.030371751021643297,-1.5406555205317758,1.4536856686745585,0.7712319204606138,-0.00012643855525622477,-0.032522469951705824,-0.04409659798916433,-0.0013634569524123659,0.07463349817644709,0.002358613509546022,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.2031916746561913,-2.7823495885322527,3.674821256622809,3.8911728937835486,-0.0006074234133880752,-0.22139708793203078,-0.6651057549253613,-0.7791187104156283,-0.5211587069401801,-0.06387694187895794,-3.424588762588222,-3.447455343457614,2.895702546207181,3.3700141868433686,-0.06448436529234601
7.089999999999441,-0.030437177765257055,-1.5407428876833353,1.4536831122455451,0.7713832034235395,-0.00012146195851075774,-0.032713371806878805,-0.043683575779758656,-0.0012782145066442044,0.07564148146282894,0.0024882983727335184,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1981612755454045,-2.7795300935203215,3.6750036798530408,3.887708509739767,-0.0008146024738434835,-0.22805998737999578,-0.670767229533767,-0.7781901227423852,-0.5178891524977292,-0.05891934698646156,-3.4262212629254005,-3.4502973230540883,2.8968135571106557,3.3698193572420374,-0.059733949460305046
7.091999999999441,-0.030503175234031746,-1.5408298160615674,1.453680709383707,0.771536407833811,-0.0001163151644351839,-0.03299873438734515,-0.04346418911606704,-0.0012014309190812363,0.07660220513579008,0.0025733970377869197,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1928357893185844,-2.776456937977767,3.675187267065566,3.8842385639923043,-0.0009749564871544796,-0.22999093893475012,-0.6743421306009676,-0.7791815948839879,-0.5120170347073558,-0.05098641401924824,-3.4228267282533347,-3.4507990685787346,2.896005672181578,3.3722215292849484,-0.051961370506402725
7.093999999999441,-0.030569298993579467,-1.5409163911350903,1.4536784218325884,0.77169178034621,-0.00011067566529275019,-0.03306187977386065,-0.04328753676146662,-0.0011437755592258638,0.07768625619947123,0.002819749571216853,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1881013565880667,-2.773337965385752,3.6753806726078,3.880638709507256,-0.0013191028168476294,-0.23824121973150467,-0.6782337132109919,-0.7774778351064241,-0.5085781795163021,-0.04281147432036031,-3.426342576319571,-3.4515716785967436,2.897902837501376,3.3720605299909536,-0.04413057713720794
7.0959999999994405,-0.030635981530538838,-1.5410027227399372,1.4536762504079461,0.7718492155798867,-0.00010435539066400191,-0.03334126847968592,-0.043165802423497844,-0.0010857123212094065,0.07871761683834687,0.0031601373143741434,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1827438591210253,-2.7701517254531596,3.675570195754465,3.8770342634846853,-0.001775546806947448,-0.24165660287891286,-0.6821439421762703,-0.7743424245784415,-0.5053001771769448,-0.03569866056846352,-3.424400461999938,-3.45229566762943,2.9012277711760235,3.3717340863077405,-0.03747420737541097
7.09799999999944,-0.03070296053825844,-1.541088911674504,1.4536742118950592,0.7720085895026282,-9.746143465753123e-05,-0.033489503859800596,-0.04309446728338757,-0.001019256443488423,0.07968696137075558,0.0034469780032353355,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1777196289096037,-2.766900512790328,3.6757497266429238,3.8734342318318977,-0.00218055654677036,-0.24921624669863157,-0.6869771683332471,-0.7750243567771993,-0.5038818385441352,-0.02826424311678823,-3.426935875608235,-3.453877681123575,2.9007253698657243,3.3695523932877625,-0.03044479966355859
7.09999999999944,-0.030770540796326105,-1.541175152611699,1.45367227822707,0.7721695426525523,-9.01048594089919e-05,-0.033790129033833424,-0.04312046859752728,-0.0009668339946505706,0.08047657496209906,0.0036782876242696617,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1722417641178655,-2.7635108282489704,3.675935833446894,3.86992820195976,-0.00253050646133596,-0.25340599434310473,-0.6916155546455984,-0.7746953578612626,-0.50175176545113,-0.020344697593769074,-3.42564775846097,-3.455126382894569,2.9012404755856314,3.3681764365086297,-0.022875204055105035
7.10199999999944,-0.03083853979242727,-1.541261595700011,1.4536704373300775,0.7723318345196295,-8.235978706769603e-05,-0.033999498050583554,-0.04322154415608665,-0.0009204484961658137,0.08114593353861069,0.0038725361706479417,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.166980884089834,-2.7600078327006385,3.676123292792486,3.866479349046332,-0.0028447504990870135,-0.2571613642985089,-0.6949525444645589,-0.7780879907240899,-0.49975685075383625,-0.017547873181470393,-3.4241422483883426,-3.4549603771651975,2.898035302068396,3.3667224982924955,-0.020392623680557408
7.10399999999944,-0.030906756125251386,-1.5413482036434434,1.4536686365185103,0.7724952214124389,-7.503235178906023e-05,-0.03410816641205774,-0.04330397171616083,-0.0009004057836140301,0.08169344640469303,0.003663717639317899,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.161976586757604,-2.756524228894092,3.6763279519611216,3.8630936588738973,-0.002710201727953731,-0.26169443945558185,-0.6990546098122237,-0.7781969765527059,-0.4930889203024528,-0.014420614868210136,-3.423671026213186,-3.4555788387063155,2.8981309754084155,3.3700047385714447,-0.01713081659616387
7.105999999999439,-0.03097512324671881,-1.5414350602645195,1.4536668682076792,0.7726600968228692,-6.841261676694249e-05,-0.034183560733711774,-0.04342831053804266,-0.0008841554155482653,0.08243770521516343,0.0033098675110588725,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.157051478413874,-2.752971880616011,3.6765342607237583,3.8595402453624104,-0.002406927364492855,-0.266863832634252,-0.7029144995679998,-0.7783474662553265,-0.4884767898219516,-0.005937408717864638,-3.423915311048126,-3.4558863801840105,2.898186794468432,3.3710634555404586,-0.008344336082357493
7.107999999999439,-0.031043665371213912,-1.5415221988261012,1.4536651267326333,0.772826542427835,-6.221041268590168e-05,-0.034271062247552136,-0.043569280790858575,-0.0008707375229232538,0.08322280248289919,0.0031011020405204036,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.152081334480319,-2.7493848487204606,3.6767417227479533,3.8559266080162686,-0.002257826905376313,-0.27160275626535585,-0.7052677772827168,-0.7777751172151417,-0.48527621592532316,-0.001593658946310677,-3.4236840907456747,-3.4546526260031776,2.8989666055328116,3.3706503920909454,-0.00385148585168699
7.109999999999439,-0.03111234745486194,-1.5416094524818624,1.45366341542033,0.772994435460264,-5.647924938928105e-05,-0.034341041824013346,-0.04362682788061563,-0.0008556561516328898,0.08394651621454104,0.002865581648310312,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.147148606482078,-2.7459098833308735,3.676947087687801,3.852326755545917,-0.002073180525852136,-0.27721791149683156,-0.7079303098152673,-0.7770033023536389,-0.48146573335569953,0.0030919046408700366,-3.4243665179789096,-3.453840193146141,2.8999437853341625,3.3708610221902173,0.0010187241150179005
7.111999999999439,-0.031181249134314457,-1.5416967162477322,1.453661739166743,0.7731637421885971,-5.113445548723681e-05,-0.03445083972625891,-0.04363188293488429,-0.0008381267935098686,0.08465336416652247,0.0026723969510221175,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.142092900835549,-2.7425078802173672,3.677149654563512,3.8487101981737903,-0.0019300880913240151,-0.2819097084747766,-0.70996652650383,-0.7763015620137745,-0.4798381221029663,0.00647230363809927,-3.4240026093103255,-3.452474406721197,2.9008480925497375,3.368872076070824,0.004542215546775255
7.1139999999994386,-0.03125031714232113,-1.5417838115679803,1.453660101905205,0.7733341369317464,-4.61218036240471e-05,-0.0345340040033335,-0.04354766012404244,-0.0008186307690893613,0.08519737157462211,0.0025063259315948553,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.137097366282978,-2.739237482006421,3.6773496383114024,3.845185630333416,-0.0018125098736504197,-0.2861914172396063,-0.7137400725532077,-0.7775711030329733,-0.4757100769006198,0.012553932015323978,-3.423288783522584,-3.452977554559629,2.899778535278429,3.369475553432796,0.010741422141673559
7.115999999999438,-0.03131945624122513,-1.5418708099375684,1.453658484442945,0.7735056590443344,-4.135701148128648e-05,-0.0345695494520018,-0.04349918479411783,-0.0008087311299798084,0.08576105629404498,0.002382396071380307,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1322253294095566,-2.7359207935509446,3.6775557280158626,3.8416245008554117,-0.0017380714254542303,-0.28749519288758574,-0.7159961123392246,-0.7768949683659199,-0.46991981148850565,0.017723447491329227,-3.4197205222971423,-3.4519169058901693,2.9006607596499427,3.371704689366906,0.015985376065874995
7.117999999999438,-0.03138821951801458,-1.541957590881398,1.4536568913641796,0.7736785548108803,-3.678267112993562e-05,-0.03438163839472262,-0.043390471914824244,-0.0007965393826769563,0.08644788327293182,0.002287170175675429,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1279828363816273,-2.7326970132014825,3.6777594595865826,3.837949456662528,-0.001692737869006841,-0.28781289375265023,-0.7204218732628718,-0.7761706810020429,-0.46456037464572153,0.020630270369337733,-3.4157957301342776,-3.4531188864643543,2.90158877858454,3.373389082016806,0.01893753250033089
7.119999999999438,-0.031456132334762105,-1.5420443217201862,1.453655328667637,0.7738529965764724,-3.238186031462256e-05,-0.03395640837376492,-0.043365419394089874,-0.0007813482713380476,0.08722088279605766,0.0022004054076565326,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1244405416806207,-2.729357991128562,3.6779601519413094,3.8341829274893,-0.0016544618301806832,-0.29174118041130187,-0.7179071218955314,-0.7769911198594228,-0.4609681783121651,0.02698225459079436,-3.4161817220919226,-3.4472651130240934,2.9009690320818864,3.3732147491771345,0.025327792760613674
7.121999999999438,-0.03152327480806141,-1.5421302648743624,1.4536537802780436,0.7740288793132472,-2.8091783226842682e-05,-0.0335712366496537,-0.04297157708811901,-0.0007741947967397395,0.08794136838734412,0.0021450385438899406,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1208439196200324,-2.726566661819077,3.6781660292941023,3.830424092408858,-0.0016492899536820539,-0.298817397166514,-0.7193589316458008,-0.7757812730666782,-0.4563749324382495,0.03426059478888365,-3.4196613167865464,-3.4459255934648776,2.9023847562274243,3.3740491599706086,0.032611304835201596
7.1239999999994374,-0.03159010821764828,-1.542215285730486,1.4536522585009752,0.7742062504734226,-2.359089511039275e-05,-0.03341670479343244,-0.042510428061841986,-0.0007608885342185385,0.08868558008774419,0.0022504440582249642,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.116646110809244,-2.7239063348109287,3.678366776837544,3.826618632264423,-0.0018237145377112767,-0.30266703417925,-0.7209836513492546,-0.7769347657405649,-0.4529180260520263,0.03971189146061457,-3.419313144988494,-3.444889986160183,2.901432011096979,3.3737006062123966,0.0378881769229033
7.125999999999437,-0.0316566007926695,-1.542299286748823,1.453650747471452,0.7743850022723526,-1.8819917442018396e-05,-0.03324628751060887,-0.04200050916841896,-0.0007555147616248378,0.08937589946499828,0.002385488834187178,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.1125149579802724,-2.721354961526669,3.678572746065528,3.8228230337185507,-0.002034260153074158,-0.3071264600073467,-0.7248398395147969,-0.7728159327515525,-0.4449012619258975,0.04394820762575884,-3.419641417987619,-3.446194801041466,2.9057568133139755,3.377921771792653,0.041913947472684676
7.127999999999437,-0.03172280593423071,-1.5423824906213839,1.4536492929572649,0.7745656411184505,-1.3941268401062217e-05,-0.033102570780606695,-0.041601936280486286,-0.0007272570935331369,0.09031942304893487,0.002439324520478089,-0.07679999999991757,-1.610000000000654,1.5699999999993148,0.9620000000002584,0.0,-3.108331741313687,-2.7186794731806025,3.678760946627521,3.8188121983902774,-0.0021568823277508297,-0.31223344215043486,-0.7245124744339919,-0.7708714320723141,-0.44101389043529193,0.04851816411887041,-3.420565183464122,-3.4431919476145945,2.907889514555207,3.3777983079549854,0.04636128179111958
